X_Principal0,X_Principal1,X_Principal2,XPrincipal3,Target_Outcome_Win,Target_Outcome_Loss,Target_Outcome_Tie,date,home_team,away_team,tournament
-0.06246360475939345,1.0747172858070386,1.4992775020730544,0.17310128276841172,1,0,0,1995-10-20,Jamaica,Trinidad and Tobago,0
-0.15939046145455424,-0.3189562460984406,-1.3673633163534071,-0.17567040182850946,0,1,0,1995-10-21,Mali,Algeria,0
-1.4552307140913172,-0.9246654436189021,-1.37452921138437,-0.4648924419086849,0,1,0,1995-10-21,Uzbekistan,Nigeria,0
-1.51978667031179,-0.2586987372170154,-1.5845628091738981,-0.7969803288555026,0,0,1,1995-10-22,Burkina Faso,Tunisia,0
-0.6674173529920489,-0.7155634919965331,1.950063524844277,1.829244010418677,0,1,0,1995-10-22,Cayman Islands,Jamaica,0
0.04308383438929039,1.2422936786046594,-1.3366973376597941,1.0352385837757667,1,0,0,1995-10-22,Gabon,Sierra Leone,0
-0.11273092153551306,-2.921436616639934,-1.2240357583306904,-1.427480646220082,1,0,0,1995-10-22,Panama,Nicaragua,1
-4.305297300598942,0.19921108004589078,4.598380280098271,2.1366448475487143,0,1,0,1995-10-24,Cayman Islands,Trinidad and Tobago,0
0.13082115054034765,0.10027154553944981,-1.3093442207350272,0.20208630245753478,1,0,0,1995-10-24,Japan,Saudi Arabia,0
0.46205426584925124,-0.44803990500636437,-0.21011364954523748,-0.7078258526326624,0,0,1,1995-10-25,Bolivia,Ecuador,0
-0.39225793339270854,-1.4265814618390362,1.7923871659251882,1.9434260103729346,1,0,0,1995-10-26,Myanmar,Bangladesh,0
-0.6462957645802923,-0.13055837017182753,-1.6162804621598907,-1.0110712021581867,1,0,0,1995-10-26,China PR,Colombia,0
0.6860439159600742,0.4991889646808108,-0.11418831398999364,0.2659849393815092,1,0,0,1995-10-28,Japan,Saudi Arabia,0
0.22476041434780877,1.7683954543581417,-1.363383038290106,1.0943451763502832,1,0,0,1995-10-29,Myanmar,Sri Lanka,0
-2.0887806380664675,-3.1012456989321735,0.6095272388624097,-0.060971199305847414,0,1,0,1995-10-29,Nicaragua,Panama,1
0.16087576050272948,0.5833821112282485,-0.5348445634829719,0.15170738050451965,0,0,1,1995-10-31,South Korea,Saudi Arabia,0
-1.3452589210199777,-1.9783593613705757,-0.717234720273192,1.4306423050050032,1,0,0,1995-11-01,Bangladesh,Sri Lanka,0
1.2243545922482244,-0.9568061502465237,-1.3913789115183552,-0.9733444653128118,1,0,0,1995-11-03,Algeria,Mauritania,0
2.145487490095723,0.02293054764530899,1.8804938978784618,0.7486228854051814,0,1,0,1995-11-04,Myanmar,Bangladesh,0
0.19491155825669615,1.658920627855787,0.357569886376266,-0.37796567375309975,1,0,0,1995-11-05,Tunisia,Algeria,0
0.057682565526411135,1.0012996367657714,0.3620528124552071,-0.34470739696601777,1,0,0,1995-11-05,Zambia,Jamaica,0
2.383367737945757,-0.35008139083259115,-0.6988079756653932,-1.1336980712023743,1,0,0,1995-11-07,Tunisia,Mauritania,0
-1.2848815479612996,1.8776213425755128,0.01682082525076495,-0.039263571479288294,0,1,0,1995-11-08,Argentina,Brazil,0
-1.7236505804414846,-0.5806170286795497,0.6734864717190571,-0.8732211711028961,0,0,1,1995-11-10,New Zealand,Australia,1
1.8974446063326378,0.11115256336754574,1.4499141950829324,0.02000762419511376,1,0,0,1995-11-10,Nigeria,Uzbekistan,0
-1.8897986098971151,-1.4616329680630544,1.0112815309678715,-0.9044038047205508,1,0,0,1995-11-11,Hungary,Iceland,1
1.7017361377904958,0.21729720758253837,-0.03925978608315586,-0.45233999789648216,1,0,0,1995-11-11,Italy,Ukraine,1
-0.3518093962839788,-2.6347395997367866,-0.09310020991693163,-0.1610716736060874,0,1,0,1995-11-12,Malta,Belarus,1
-1.5213837486706037,-1.5487951688599317,0.41768173101839284,0.019363143294333147,0,0,1,1995-11-15,Albania,Wales,1
1.2599959810748906,-0.9194947927683623,0.426458160048913,-0.4875591787937161,1,0,0,1995-11-15,Australia,New Zealand,1
-3.8820441343501053,-2.0035824566324836,0.2749406841521433,1.4692867441725148,0,0,1,1995-11-15,Azerbaijan,Poland,1
-2.486249422965882,-0.47807751433849405,0.9995470421184284,-0.28661106811506787,0,0,1,1995-11-15,Cyprus,Belgium,1
1.8058720994990682,-0.8808299565356195,-0.19548139574280174,-0.7170349131667028,1,0,0,1995-11-15,Czech Republic,Luxembourg,1
3.6646779484968084,-0.7600992960104122,0.03501716290513704,-1.180866863973108,1,0,0,1995-11-15,Denmark,Armenia,1
-0.12399837035680361,0.6029331688535812,-1.5527311194180682,-0.3647309772039034,1,0,0,1995-11-15,England,Switzerland,0
1.9190011302485261,2.3793754464260863,0.9223003355208871,0.3842024203366338,1,0,0,1995-11-15,France,Israel,1
-0.1547610039561777,3.1586227288688584,1.2909682185066855,0.49064835519926453,1,0,0,1995-11-15,Germany,Bulgaria,1
3.0760243477278704,-1.168577478692225,2.575466897915249,2.0752827763922186,1,0,0,1995-11-15,Greece,Faroe Islands,1
1.1705994968796598,0.775772914523814,-0.4182619903250268,0.2051583513197851,1,0,0,1995-11-15,Italy,Lithuania,1
-0.9841854063447049,-1.5988589868581862,0.17765103937625193,1.224094682402292,1,0,0,1995-11-15,Moldova,Georgia,1
1.8467621565017018,0.1663386576365898,1.1861974137514049,-0.7491733911268255,1,0,0,1995-11-15,Morocco,Mali,0
0.5723664461880454,1.9047505524678487,-1.3255902815754115,-0.5562343661207547,1,0,0,1995-11-15,Netherlands,Norway,1
-0.6554595895267248,1.3471988739671306,0.6887151828879415,1.8772616611418558,1,0,0,1995-11-15,Northern Ireland,Austria,1
0.359723056623088,1.7621603361993172,-0.7074894646930027,-0.7474596318629674,1,0,0,1995-11-15,Portugal,Republic of Ireland,1
4.128246213073653,2.388616018599701,1.7624063904307052,1.048078773458958,1,0,0,1995-11-15,Russia,Finland,1
3.9424101490522645,-2.7022163354414492,0.7861264774541121,0.5122615584143522,1,0,0,1995-11-15,Scotland,San Marino,1
-1.2719403449670181,0.7965292933678736,1.4463838693485729,0.5296634926922426,0,1,0,1995-11-15,Slovakia,Romania,1
-1.8336728711749737,1.8122796774017107,-0.2413190887416969,-0.26710555176257844,0,1,0,1995-11-15,Slovenia,Croatia,1
-0.09493119831849248,0.6772474404870219,0.36604499763090126,-0.6329519367717338,0,0,1,1995-11-15,Sweden,Turkey,1
0.4340950767406037,-1.1453315103705373,1.9564867653199747,-0.2209670949001167,1,0,0,1995-11-17,Mauritania,Gambia,1
-2.595509921463477,1.9627512829030658,1.5453027158029675,1.0218306622694657,0,1,0,1995-11-17,Solomon Islands,Tahiti,1
-3.120542576380918,-0.992310778334356,1.1251378578112756,-0.1960092719314,1,0,0,1995-11-18,Guinea-Bissau,Senegal,1
-1.6909584058104996,1.3921372391900522,1.3055706802318308,-0.7667556750206834,1,0,0,1995-11-18,Sierra Leone,Guinea,1
-0.320284871005478,-0.9206931140520541,0.09713813019913549,-1.0154203509398563,1,0,0,1995-11-19,Mali,Gambia,1
0.5213016191298796,0.6978884996257476,0.4960353715556307,0.40614773197651427,1,0,0,1995-11-20,Senegal,Guinea,1
2.3773046905714446,-0.4871112819057704,0.28647263508470344,0.2778879129074448,1,0,0,1995-11-20,Sierra Leone,Guinea-Bissau,1
0.6898068933497338,0.68405957133461,-1.5259465661522311,-0.24962925503802066,0,0,1,1995-11-22,Egypt,Zimbabwe,1
-0.9215038023534337,-1.2536218668897416,0.7694740929302313,0.32311343975804024,1,0,0,1995-11-22,Guinea-Bissau,Guinea,1
-0.5753229613246993,1.2263504899348363,-0.030171172771185393,0.1587318592280055,0,0,1,1995-11-22,Senegal,Sierra Leone,1
-1.6075602672134122,0.6523783990793317,0.12295748474497513,-0.4413002495430371,0,0,1,1995-11-22,South Africa,Zambia,1
-1.9563368923137503,0.8643613561891429,0.11056301609357128,-0.1959884323571173,1,0,0,1995-11-23,Grenada,Barbados,1
-1.0202424323240453,0.6847918703520175,-1.4853829439346007,0.23907290865327135,1,0,0,1995-11-24,South Africa,Egypt,1
1.1767312935870051,0.9608617903804977,0.046101871944270956,-0.15456320329716294,0,0,1,1995-11-24,Zambia,Zimbabwe,1
-0.0806074437753585,-1.5816694190410021,0.12354233785744848,-0.30597569696476623,1,0,0,1995-11-25,Mauritania,Guinea-Bissau,1
-1.401442873149303,1.6574414971621279,0.6555780088693094,-0.5218889816481468,1,0,0,1995-11-26,Egypt,Zambia,1
-0.024975134437382043,0.7150670098503329,-1.3408600451374109,0.6470611805527509,0,1,0,1995-11-26,Gabon,Cameroon,0
-0.3562229952804471,0.4364036838223318,-1.520795345462462,-0.4062666747678016,0,0,1,1995-11-26,Jamaica,Norway,0
0.5398493613633265,0.0016180934865757327,-0.2074567219114498,-0.35084698702546024,1,0,0,1995-11-26,South Africa,Zimbabwe,1
1.074034641725063,-1.8646997550187918,0.697014853048734,-0.7063824758280242,0,0,1,1995-11-27,Tanzania,Ethiopia,1
-0.029731695356536983,0.8544635821661393,-1.4137315152599073,0.4828391519878038,1,0,0,1995-11-28,Algeria,Cameroon,0
-1.2202870955080607,-0.47378912088778885,-1.3426828532380297,0.0649939651199595,0,0,1,1995-11-28,Mauritania,Sierra Leone,1
1.415343222603257,-0.28488749534134394,1.8385674967714487,1.0509702029632098,1,0,0,1995-11-29,Honduras,Panama,1
-0.11167914678309857,0.6254323737774805,-0.6249742319930288,-1.0311150978135777,0,0,1,1995-11-29,Mexico,Colombia,0
-0.14326176029118,0.9406265920893132,-1.5629267600400967,-0.29627411381790153,1,0,0,1995-11-29,Trinidad and Tobago,Norway,0
1.4234277478869914,0.24557066976492373,0.2023609314358126,-0.8416017630321607,1,0,0,1995-11-29,Tunisia,Burkina Faso,0
-0.4861875441650631,1.245440680029727,-1.3764420192859317,0.9661474502645219,1,0,0,1995-11-30,Gabon,Algeria,0
-0.884757652146003,-1.5535837589928385,-1.3923322336790849,-0.8344368779327578,1,0,0,1995-12-01,Guatemala,Panama,1
1.341973564123159,-1.729759654706346,-1.4559415954927895,-1.7975459498857407,1,0,0,1995-12-01,Tanzania,Somalia,1
-0.882176191857816,0.3605269550227402,-0.14575139582235602,0.05931772522422893,0,0,1,1995-12-02,Gabon,Cameroon,0
0.18239621855480964,-0.25313737339163184,0.44697213313241735,-1.4567802705063115,0,0,1,1995-12-02,Uganda,Kenya,1
-2.6366108187004724,-2.118907957205217,-0.9747173483358472,0.6726030613182341,0,1,0,1995-12-03,Antigua and Barbuda,Jamaica,0
-1.2030536104513432,-1.8538288713436248,0.0035324832599174867,-0.07486430619870553,1,0,0,1995-12-03,El Salvador,Costa Rica,1
2.7814720610906876,-6.4173801682024525,0.5243237556204293,2.8473307843292366,1,0,0,1995-12-03,Ethiopia,Somalia,1
0.32731215607149505,-0.47963932435870005,-1.495583111360204,-0.9468868466617267,1,0,0,1995-12-03,Honduras,Guatemala,1
0.7327657743087428,0.862795704883623,-1.483607364646189,-0.013533157765076652,0,1,0,1995-12-06,Mexico,Slovenia,0
0.4343026375552782,-2.2487975281559995,-1.0167361625873277,-0.23108705690689108,0,1,0,1995-12-07,El Salvador,Guatemala,1
1.147233500893109,-1.1188362974971409,0.2659814477642547,-0.1357089948172206,0,0,1,1995-12-07,Honduras,Costa Rica,1
0.23709223863144807,-1.388474270718569,-1.2756004062859962,-0.5481438599579406,1,0,0,1995-12-09,Kenya,Ethiopia,1
-0.5982898685233887,-1.6072377762895784,0.9450956189213977,-0.21438541511543646,1,0,0,1995-12-10,El Salvador,Costa Rica,1
1.7787377113775356,-0.9212406900741295,0.10303623156861923,-0.7227969209105196,1,0,0,1995-12-10,Honduras,Guatemala,1
-0.9679422076434152,2.414425602877851,-1.6192520883043886,0.8389692251850094,0,0,1,1995-12-12,England,Portugal,0
-1.287299269767744,1.6166562124686588,0.10307012805874978,-0.45696109055839096,0,1,0,1995-12-13,Republic of Ireland,Netherlands,1
-1.7120547413368636,0.4731378488049823,-1.4635364077909065,0.1801561537977183,0,1,0,1995-12-13,Kuwait,Czech Republic,0
-1.709667932007073,2.2825306158468983,-1.4971842342762445,1.4401539065331488,0,0,1,1995-12-15,South Africa,Germany,0
0.2845383733495253,-0.5614839882618953,-1.490469631774934,-0.8890643395629643,1,0,0,1995-12-17,Sierra Leone,Liberia,0
1.8879652253499173,1.8196323779415626,0.18655709851556582,-0.2020191715609889,1,0,0,1995-12-20,Brazil,Colombia,0
-2.1256821834427013,1.300603745582997,2.1373511107482277,-0.1290668735369435,1,0,0,1995-12-20,Jamaica,Mexico,0
2.0732279475639603,-1.7621369173743198,-0.8562291975831263,0.5226504795658444,1,0,0,1995-12-21,Argentina,Venezuela,0
-0.8322926803813634,-0.6964116416661983,-0.431964909385767,-0.0651995390963791,0,1,0,1995-12-22,Burkina Faso,Gabon,0
-0.17611853471589398,1.5309186706000406,-1.5890658127572705,0.1604303529169075,1,0,0,1995-12-23,Zambia,Tunisia,0
0.5502255219749034,-0.7296135045969904,-1.405501426760812,-0.7041550033343467,1,0,0,1995-12-24,Cameroon,Liberia,0
1.081571576034367,-2.1059666422138488,-1.5917880880107524,-2.521207189273266,0,0,1,1995-12-27,Kuwait,Kazakhstan,0
0.39466179533978507,0.0018963279053619653,0.12845421890347702,0.3339737965107551,0,1,0,1995-12-27,Mali,Gabon,0
0.6842128630974623,1.1486164638735945,0.2595470335372092,-0.6397486852521171,0,1,0,1995-12-29,Egypt,Ghana,0
1.8216689509949109,-1.3762359550117647,-1.5712044097309554,-2.0971455427194794,1,0,0,1995-12-29,Saudi Arabia,Kazakhstan,0
1.3246847588868362,-2.5995885577236804,-1.2154878943089715,-1.3606904859084852,1,0,0,1996-01-03,Lebanon,Kazakhstan,0
-0.5254546478779795,1.012228114409855,-1.620045087063442,-0.21887833924909728,1,0,0,1996-01-03,Morocco,Tunisia,0
-0.18382654264104242,0.09764198870833558,-1.3807746263839864,0.01144652837881379,0,0,1,1996-01-05,Saudi Arabia,Ghana,0
2.4420901486871958,-0.6421396377279136,-0.7939855139604445,1.4413299996652236,0,0,1,1996-01-05,Trinidad and Tobago,Venezuela,0
1.1525854740787607,-0.5069780222122819,-0.5063604043400969,-1.0422030684449268,1,0,0,1996-01-06,Sierra Leone,Liberia,0
2.43267640794309,-0.7861194576322524,-0.8428919830304257,1.1428768447571975,0,0,1,1996-01-07,Trinidad and Tobago,Venezuela,0
-0.4601262399011177,0.0008878665477618387,-1.3313883499920973,0.2716114380745133,0,1,0,1996-01-07,Zimbabwe,Gabon,0
-0.4151447705213156,1.9251596637834185,0.817824992889337,-0.969551713510438,1,0,0,1996-01-08,Egypt,Tunisia,0
-0.5784160207796869,-0.462488709316204,-1.3760092196675942,-0.26586706522225095,0,0,1,1996-01-09,Zimbabwe,Ghana,0
-0.040947703678419614,-0.0648623056853266,1.2195574058933998,1.0731206267946438,1,0,0,1996-01-10,Canada,Honduras,1
1.425879777920545,-0.2812639554498018,-1.1218771224615756,0.5120648951701302,0,1,0,1996-01-10,Trinidad and Tobago,El Salvador,1
-0.44881143526192047,0.6943207220366282,-0.41610224906207083,0.8878847534117217,1,0,0,1996-01-11,Mozambique,Gabon,0
1.7307470221204215,1.5313433053271202,-0.5217373485740034,0.6501929738183138,1,0,0,1996-01-12,Brazil,Canada,1
0.22729402299434573,-0.20681902906647914,-0.5421955707369014,-0.3975920723958994,1,0,0,1996-01-13,South Africa,Cameroon,1
-1.1450699124480155,0.7579962555718303,-0.35736001553543634,0.34943050647953355,1,0,0,1996-01-13,United States,Trinidad and Tobago,1
-2.363722601066147,-0.9229172679321024,-1.3343169013041154,-0.1066787217309917,0,1,0,1996-01-14,Guatemala,Mexico,1
-2.586885269082759,2.0753634886247103,1.680871292316107,0.6088130503421855,0,1,0,1996-01-14,Honduras,Brazil,1
-1.6356735807481912,3.589916204169672,-0.4136456176037989,1.2840121442935377,0,0,1,1996-01-14,Jamaica,Cuba,0
0.2808509137084053,1.4728382198965844,-1.4900973506914252,0.5030449985890177,0,0,1,1996-01-14,Zambia,Algeria,1
0.369340029828408,1.162270475845567,-1.5698591703106115,-0.020678524791598124,1,0,0,1996-01-15,Egypt,Angola,1
0.9261274710355603,-0.8295434428744569,-1.3303088670384053,-0.5722244521489724,1,0,0,1996-01-15,Sierra Leone,Burkina Faso,1
0.8104336338693026,-0.6374445398274016,-1.387911658979278,-0.6759363586964093,0,1,0,1996-01-16,Gabon,Liberia,1
0.33223958909879897,-0.7666861372918061,-1.2059217872663788,0.007214547374774145,1,0,0,1996-01-16,Lebanon,Cyprus,0
0.7018499955641331,0.6497643583132575,-1.445711462744621,0.012037174105064379,0,0,1,1996-01-16,Tunisia,Mozambique,1
2.0926177966740234,-0.2850319978102874,1.9386124550696324,1.071158483788701,1,0,0,1996-01-16,United States,El Salvador,1
-2.267180776961866,-1.47490328263808,-1.278035985688575,-0.20961340846949406,0,1,0,1996-01-17,Armenia,Morocco,0
0.2790580742107288,0.44491755915947667,-1.4975187272896533,-0.28176860154804056,1,0,0,1996-01-18,Algeria,Sierra Leone,1
-0.8748274590887408,-0.08884611781308595,-1.448790087139573,-0.2385439418175134,1,0,0,1996-01-18,Cameroon,Egypt,1
-2.7047075574652673,2.5253715274254374,0.590226631247893,-0.19777205172615228,0,1,0,1996-01-18,United States,Brazil,1
-0.3413474643799308,0.5339788598438773,-0.608860675931525,-0.10100912601386093,1,0,0,1996-01-19,Ghana,Tunisia,1
2.9120558719432563,-0.8404646828337302,-0.36881943300428177,-1.0709435740002706,1,0,0,1996-01-19,Mexico,Guatemala,1
-1.5344393147371453,-0.3777056684635914,-1.3217550524734771,0.1429440900071026,0,1,0,1996-01-20,Burkina Faso,Zambia,1
0.12943223964171846,0.7173277583787587,-1.4990694580567785,0.008557099609552723,1,0,0,1996-01-20,South Africa,Angola,1
-1.5569794147359848,2.4000757719234014,-0.446816134294212,0.3134685037363492,1,0,0,1996-01-21,Mexico,Brazil,1
2.100130857905327,-1.568790224944198,-1.2577079651967238,-0.9900433116274069,1,0,0,1996-01-21,United States,Guatemala,1
-0.08154611792960012,-0.44561536240771843,-1.4442127678895342,-0.6375304667653198,0,0,1,1996-01-24,Angola,Cameroon,1
-1.365045750017104,-0.5320219863023942,-1.2296683425995614,0.40698457036745256,0,1,0,1996-01-24,Burkina Faso,Algeria,1
0.46918093964491203,0.22336386135677852,-1.181789991959789,0.816264338411714,1,0,0,1996-01-24,Greece,Israel,0
-0.858935598870126,0.6366223249038344,-1.5034546925510999,0.03564657342476037,0,1,0,1996-01-24,Sierra Leone,Zambia,1
0.3912521207884178,0.9098947836462389,-0.10916067498246682,-0.01580292963232923,0,1,0,1996-01-24,South Africa,Egypt,1
-0.6651565140188062,0.11925567007611367,-1.3648275372795926,0.20825560103515134,0,1,0,1996-01-25,Mozambique,Ghana,1
-0.2918215083486036,0.34278341444045246,-1.4962306204318343,-0.18944603094442497,1,0,0,1996-01-27,South Africa,Algeria,1
0.6299733563160297,1.917632376518798,1.2266768725867003,-0.3032128290284457,1,0,0,1996-01-27,Zambia,Egypt,1
-1.4579880597925938,0.8003045292512504,0.7839847158012038,-0.6707681397103432,0,0,1,1996-01-28,Gabon,Tunisia,1
1.088806716747869,-0.3369793756578826,-1.3007960450467841,-0.2284937741709282,1,0,0,1996-01-28,Saudi Arabia,Yemen,1
0.43970655325652847,-2.624315557646983,-1.2933448869511248,-1.6019406948552435,1,0,0,1996-01-30,Hong Kong,Philippines,1
-0.3244379856894605,0.1004740427888712,-1.4629473779880589,-0.22355438472374559,1,0,0,1996-01-31,South Africa,Ghana,1
1.5400644315622274,1.7662371215371113,-0.14225150187731248,0.12614439977329783,0,1,0,1996-01-31,Zambia,Tunisia,1
-5.172526025123481,-5.5442168592020336,0.5797741142500848,4.649875305197255,0,1,0,1996-02-01,Philippines,China PR,1
-2.94194544602466,-1.4744428427915859,2.843436719565159,-0.3085569552436726,0,1,0,1996-02-02,Venezuela,Ecuador,0
-0.19468395419960596,0.8535115008197143,-1.5378917707874553,-0.05976796824782586,1,0,0,1996-02-03,South Africa,Tunisia,1
1.011857675417768,1.5745807331559645,0.4508120534184413,-0.19258476348897458,1,0,0,1996-02-03,Zambia,Ghana,1
-0.5297633439356342,-0.09399070336884224,1.8406612450480113,-0.8544409771655095,0,0,1,1996-02-04,Bolivia,Chile,0
-1.0901222619000182,1.232394692326778,-0.8435446968516951,1.3614368968349808,0,1,0,1996-02-04,Hong Kong,China PR,1
2.7580382878215532,0.16351642272805497,1.0808087138845586,0.40185843703972335,1,0,0,1996-02-04,Saudi Arabia,Yemen,1
-0.31063847502332215,0.2942061906904112,0.5442735486833057,0.3494259274260816,1,0,0,1996-02-07,Chile,Mexico,0
-0.5809407676075717,-0.21519368917449727,-1.398993021687394,-0.12823254848996762,0,1,0,1996-02-07,Iceland,Slovenia,1
-3.6721805590941674,0.9715249482476694,-1.1471017752600652,2.3773637612834118,0,1,0,1996-02-07,Malta,Russia,1
2.8797786176258384,-0.731908059718586,0.6691660853113552,-0.3041968042027822,1,0,0,1996-02-07,Morocco,Luxembourg,0
0.7956397095665632,1.6968667518546843,-1.699451382324323,-0.4504475294479386,1,0,0,1996-02-07,Spain,Norway,0
-2.4255615010369804,1.4315971839127213,-0.49434819760568305,1.4876048160662367,0,1,0,1996-02-09,Iceland,Russia,1
-2.725972816055573,-0.4159430462401163,-0.1939231841618406,0.5095138669096396,0,0,1,1996-02-09,Malta,Slovenia,1
0.1942617085117055,-0.39116894365969257,-1.187884123723138,0.3510251282198412,1,0,0,1996-02-09,Thailand,Finland,1
-0.433138471102565,0.17704036152002753,-0.1277581084851467,-0.007449713463098343,0,1,0,1996-02-10,Australia,Japan,0
-0.31059106107771717,0.11828564136414649,-1.567373518895859,-0.6849102392374398,1,0,0,1996-02-11,Lebanon,Ecuador,0
-0.974939115960282,-3.0651888711240245,-1.0102335120736363,-0.5333501415078132,0,1,0,1996-02-11,Malta,Iceland,1
0.5059459997274247,-0.3659715183567511,0.6662293497356204,-0.17252659942180057,0,1,0,1996-02-11,Peru,Bolivia,0
1.0848693300420822,2.9094326592953155,-1.580676600320734,0.9791909975238317,1,0,0,1996-02-11,Russia,Slovenia,1
-1.1283553256688765,0.43991112651370623,0.769512621188716,-0.2548730633639437,1,0,0,1996-02-14,Australia,Japan,0
0.1632669154954573,0.14929136909643537,0.40549564474478655,-0.321881992161265,1,0,0,1996-02-14,Bolivia,Paraguay,0
-0.5629871640540214,-0.14429118499613097,1.8016720692209187,-0.8441846972832586,1,0,0,1996-02-14,Chile,Peru,0
1.01378038750461,-1.0574765639868249,-1.315720962211276,-0.7220951234637348,1,0,0,1996-02-14,Turkey,Belarus,0
-0.34048363321671354,-4.959540274682172,-0.2625881710823404,1.1418209815297402,0,0,1,1996-02-16,Azerbaijan,Estonia,0
-0.6624441678317916,-0.683891627706697,-1.4373629185633485,-0.6428174985497376,0,1,0,1996-02-16,Oman,Ecuador,0
0.8348509495716063,-0.5363155604265938,-0.23453599533332883,-0.048240718915974715,1,0,0,1996-02-16,Thailand,Finland,1
-0.4588552899257381,-0.03328869415963362,-1.3464663693963457,0.11725586578112435,0,0,1,1996-02-18,Qatar,Ecuador,0
0.2453991594316392,0.3922025074726841,-1.3049141252697747,0.44900911432023904,1,0,0,1996-02-19,Japan,Poland,1
2.2726247247166573,-3.2186094677912727,1.7895986033840747,0.36206436177164425,1,0,0,1996-02-20,Cyprus,Estonia,0
1.1671872418548552,2.514474513200969,-1.540853019998163,0.8875287786498054,1,0,0,1996-02-21,France,Greece,0
-0.19621109875293244,-0.4269571662348705,-0.18225202996912496,0.9831914874006371,1,0,0,1996-02-21,Israel,Lithuania,0
-0.2230530735230832,3.4390077520475724,-1.6628231843239445,1.2316704453707767,0,1,0,1996-02-21,Portugal,Germany,0
0.05093342633152264,1.5887041309058292,0.38979363204100376,1.019133730451771,0,0,1,1996-02-22,Japan,Sweden,1
-0.760859017359819,-0.6957607620985421,-1.4366352594225669,-0.6147006735750424,0,1,0,1996-02-23,Kuwait,Ecuador,0
1.9427276881971338,-1.2126497675342094,-0.9474201749896449,0.5301769316660914,1,0,0,1996-02-23,Thailand,Indonesia,0
-0.4939620711720532,-4.455192973796922,-0.14007751892289444,2.0307873916747483,0,0,1,1996-02-24,Estonia,Faroe Islands,0
0.0382115877055831,-1.4526144257604698,-1.357092746053388,-0.9704202879159947,1,0,0,1996-02-24,Kuwait,Oman,0
-0.6853458568166073,0.1751977908239063,-1.461097699420024,-0.15887010400388724,0,1,0,1996-02-25,Australia,Sweden,0
-0.4878867360840625,0.23292768985437196,-0.48272905228427554,0.24857054694330918,0,1,0,1996-02-25,Qatar,Ecuador,0
-0.7711877150620781,-4.163859228276216,-0.20233951864114785,2.056886067393401,1,0,0,1996-02-27,Azerbaijan,Faroe Islands,0
-1.6514582957093626,0.4717530570808726,-0.08464545218235063,-0.5633003500801425,0,0,1,1996-02-28,Australia,Sweden,0
1.3006136622151019,0.8755748205425508,-1.5197346038475747,-0.34188919349006786,1,0,0,1996-02-28,Croatia,Poland,0
0.40207943303302796,-3.115940117946468,-0.8200042540873612,0.047008859423586104,0,0,1,1996-03-02,Malaysia,Indonesia,1
-0.7888106467187339,-1.3296351060645657,-0.6469046721821881,-1.4103171949612352,0,1,0,1996-03-02,Oman,Kuwait,0
1.7405849040155008,-1.6649010717675405,-1.2049570739375552,-0.7893312872931476,1,0,0,1996-03-03,Jamaica,Guatemala,0
-0.7063768514509218,-2.7144590864599936,-0.7340744229463555,0.8120574952677238,1,0,0,1996-03-04,Indonesia,India,1
-1.2417028339999145,-0.6696631263593708,0.41636988029653527,-1.0460021875347298,0,1,0,1996-03-05,Syria,Kuwait,0
0.42095595587221596,-0.3305638429571503,-1.3286642320194226,-0.1212018843021579,1,0,0,1996-03-06,Colombia,Honduras,0
-0.2105507009368904,-2.599419037467382,-0.8948763670787503,0.1914335586056627,1,0,0,1996-03-06,Malaysia,India,1
0.8151077953244998,0.981302594325968,-1.3845185998027938,0.4075547676813041,1,0,0,1996-03-06,Trinidad and Tobago,Haiti,0
0.5116645971019012,-0.1442770350024221,1.3607964568272697,-1.2330946260153983,1,0,0,1996-03-07,Bolivia,Peru,0
0.04828775367478335,-3.024571559286458,-1.3120400923138447,-1.7190624521705886,0,0,1,1996-03-10,Dominica,Antigua and Barbuda,1
-1.1713580473664906,-1.6249701042904676,-1.6161445835197266,-1.7823780701121221,0,0,1,1996-03-10,Turkmenistan,Kuwait,1
-0.8421420777526062,-1.2756865068622654,-1.0533268878794284,0.5780023601756704,1,0,0,1996-03-12,Cyprus,Latvia,0
0.9714991715170935,1.724812910230367,-1.5981459011678698,0.014713107878067693,1,0,0,1996-03-13,Croatia,South Korea,0
-2.3151633236049673,-1.5408196749872964,-1.08400009048054,0.4688848953151148,0,0,1,1996-03-13,Luxembourg,Switzerland,0
0.05406691436384284,-0.6766345421908662,-1.3169605654709458,-0.299342482459148,0,1,0,1996-03-16,Kuwait,Finland,0
-0.184863255436132,-0.005259899346228109,-1.4888545892117462,-0.5090563502315029,1,0,0,1996-03-19,United Arab Emirates,South Korea,1
-0.48154838323570975,1.4879277142166394,-1.0023829322517106,0.29310739054856505,0,1,0,1996-03-20,Egypt,Morocco,1
0.09873879944057648,0.4530207304841691,-1.460801606753789,-0.12835470674870605,1,0,0,1996-03-21,Colombia,Trinidad and Tobago,0
0.037698010562568524,0.7728677783579591,0.5748581073419397,1.3007301446822228,1,0,0,1996-03-22,Kuwait,Turkmenistan,1
-1.124697743545225,0.4097234599306141,-0.5933007208808903,-0.91472613240621,0,0,1,1996-03-22,United Arab Emirates,Egypt,1
-1.171894068847689,1.37729515636911,-1.527898845136632,0.5881823765019415,0,0,1,1996-03-23,South Korea,Morocco,1
